Change Order	Alterar ordem	
Change Platform	Alterar plataforma	
Change Project Properties	Alterar propriedades do projeto	
Change Variable Name ...	Alterar nome da variável...	
Change vertical resizability	Alterar redimensionamento vertical	
Change Visible Columns	Alterar colunas visíveis	
Changes	Alterações	
Changes List	Lista de alterações	
Character	Caractere	
Character constant	Constante de caractere	
Character Literal	Literal de caractere	
Character Reference	Referência de caractere	
Character reference name	Nome de referência do caractere	
Character Set	Conjunto de caracteres	
Character sets accepted	Conjuntos de caracteres aceitos	
Charset Display Method	Método de exibição do conjunto de caracteres	
Check	Verificar	
Check constraint	Verificar restrição	
Check CSS	Verificar CSS	
Check DTD	Verificar DTD	
Check Period	Período de verificação	
Check XML	Verificar XML	
Check XML Schema	Verificar esquema XML	
Checkbox object name	Nome do objeto Caixa de verificação	
Checking for updates...	Verificando atualizações	
Checking network connection	Verificando conexão de rede	
Checking out	Verificando	
Checking parameters...	Verificando parâmetros...	
Checking status ...	Verificando situação...	
Checkout	Checkout	
Checkout After Import	Checkout depois da importação	
Checkout Completed	Checkout completo	
Checkout latest version	Checkout da última versão	
Checkpoint	Ponto de verificação	
Choose	Escolher	
Choose active filter	Escolher filtro ativo	
Choose Application Server Domain	Escolher domínio do servidor do aplicativo	
Choose Bundle	Escolher bundle	
Choose Class to Test	Escolher classe a testar	
Choose Database	Escolher banco de dados	
Choose Database Connection	Escolher conexão de banco de dados	
Choose Database Dialog	Caixa de diálogo Escolher banco de dados	
Choose Destination	Escolher destino	
Choose diff engine.	Escolha um mecanismo de comparação.	
Choose diff visualizer	Escolha um visualizador de comparação.	
Choose Directory	Escolher diretório	
Choose Domain's Location	Escolher local do domínio	
Choose File Type	Escolher tipo de arquivo	
Choose Files to Save	Escolher arquivos para salvar	
Choose folder...	Escolher pasta...	
Choose JMS Resource Type	Escolher tipo de recurso JMS	
Choose Localized Display Name	Escolher o nome de exibição localizado	
Choose MIDP Version	Escolher versão MIDP	
Choose new file type	Escolher novo tipo de arquivo	
Choose Platform Folder	Escolher pasta da plataforma	
Choose Platform Type	Escolher tipo de plataforma	
Choose priority	Escolher prioridade	
Choose Project	Escolher projeto	
Choose Resource Type	Escolher tipo de recurso	
Choose Server	Escolher servidor	
Choose Source	Escolher código-fonte	
Choose Target JVM	Escolher JVM de destino	
Choose Template	Escolher modelo	
Circle	Círculo	
Class	Classe	
Class Exclusion Filter	Filtro de exclusão de classe	
Class Files Generator	Gerador de arquivos de classes	
Class Libraries	Bibliotecas da classe	
Class Loader	Carregador de classe	
Class Loader Delegate	Carregador de classe Delegate	
Class Name	Nome da classe	
Class Name Prefix	Prefixo do nome da classe	
Class Objects	Objetos de classes	
Class of adaptor used	Classe do adaptador usada	
Class Prepare	Prepara classe	
Class Prepare or Unload	Prepara ou descarrega classe	
Class to Test	Classe a testar	
Class Types	Tipos de classes	
Class Unload	Descarrega classe	
Classes	Classes	
Classes View	Visualizar classes	
Classfile Reader	Leitor de arquivo de classes	
Classloader	Carregador de classes	
Classpath	Classpath	
Classpath Editor	Editor de classpath	
Classpath for Compiling Sources	Classpath para compilação de códigos-fonte	
Classpath for Compiling Tests	Classpath para testes de compilação	
Classpath for Running Project	Classpath para execução do projeto	
Classpath for Running Tests	Classpath para testes de execução	
Classpaths	Classpaths	
Clean All	Limpar tudo	
Clean All Project Configurations	Limpar todas as configurações de projetos	
Clean and Build All	Limpar e construir tudo	
Clean and Build Project	Limpar e construir projeto	
Clean Project	Limpar projeto	
Cleaning Project	Limpando projeto	
Clear	Limpar	
Clear Canvas	Limpar tela	
Clear current filter	Limpar filtro atual	
Click to cancel process	Clique para cancelar o processo	
Click to reject Certificate	Clique para rejeitar o certificado	
Client	Cliente	
Client and Server	Cliente e servidor	
Client Certification	Certificação cliente	
Client data table	Tabela de dados de clientes	
Client hostname	Nome do host do cliente	
Client Information	Informação do cliente	
Client IP address	Endereço IP do cliente	
Client Module URI	URI do módulo de cliente	
Client Name	Nome do cliente	
Client Options	Opções do cliente	
Client Package	Pacote do cliente	
Client Package Name	Nome do pacote do cliente	
Client Table	Tabela de clientes	
Client Type	Tipo de cliente	
Clone View	Clonar exibição	
Close	Fechar	
Close All Documents	Fechar todos os documentos	
Close All Tabs	Fechar todas as tabelas	
Close Button	Botão Fechar	
Close Document(s)	Fechar documento(s)	
Close Input	Fechar entrada	
Close Other Documents	Fechar outros documentos	
Close Other Tabs	Fechar outras abas	
Close Palette Manager window	Fechar janela do Gerenciador de Paleta	
Close Tab	Fechar aba	
Close Window	Fechar janela	
Cloudscape driver	Driver Cloudscape	
Clusters	Clusters	
Clusters and Modules	Clusters e módulos	
CMP Container	Contêiner CMP	
CMP Fields	Campos CMP	
CMP Finder Methods	MétodosFinder do CMP	
CMP Mapping	Mapeamento CMP	
CMP Property	Propriedade CMP	
CMP Relationships	Relacionamentos CMP	
CMP Resource	Recurso CMP	
CMP Select Methods	Métodos de seleção CMP	
Code	Código	
Code Completion	Auto-completar código	
Code Completion Instant Substitution	Substituição instantânea do auto-completar de código	
Code Completion Lowercase Substitution	Substituição do auto-completar de código em letras minúsculas	
Code Completion Natural Sort	Ordenação natural do auto-completar de código	
Code Completion Window	Janela de Auto-completar código	
Code Folding	Dobramento de código	
Code Folding Bar	Barra do dobramento de código	
Code Folding Enabled	Dobramento de código habilitado	
Code Folding Properties	Propriedades do dobramento de código	
Code folding side bar	Barra lateral do dobramento de código	
Code Folding Update Interval	Intervalo de atualização do dobramento de código	
Code Folds	Dobramentos de código	
Code Fragment	Fragmento de código	
Code Generation	Geração de código	
Code Name	Nome do código	
Code Name Base:	Nome de base de código	
Code Region	Região de código	
Code Templates	Modelos de códigos	
Coding	Codificando	
Collapse All	Recolher todos	
Collapse All Comments	Ocultar todos os comentários	
Collapse All Java Code	Ocultar todos os códigos java	
Collapse All Javadoc	Ocultar todos os javadoc	
Collapse All Scripting	Recolher todos os scriptings	
Collapse by Default	Recolher por padrão	
Collapse Fold	Recolher dobramento	
Collecting data...	Coletando dados...	
Collecting usages...	Coletando utilizações...	
Collection	Coleção	
Collection Class	Classe de coleção	
Color	Cor	
Color of Added Text	Cor do texto adicionado	
Color of Changed Text	Cor do texto alterado	
Color of Removed Text	Cor do texto removido	
Color Preview	Visualização de cor	
Color Profile	Perfil de cor	
Coloring	Coloração	
Column	Coluna	
Column aliasing	Apelidando coluna	
Column name	Nome de coluna	
Column name text field	Campo de texto do nome da coluna	
Column privileges query	Consulta de privilégios de colunas	
Column scale	Escala de coluna	
Column scale text field	Campo de texto de escala da coluna	
Column size	Tamanho da coluna	
Column size text field	Campo de texto do tamanho da coluna	
Column Type	Tipo de coluna	
Column type combo box	Seleção de tipo de coluna	
Columns	Colunas	
Columns query	Consulta de colunas	
Combine Annotations	Combinar anotações	
Combined	Combinado	
Comma	Vírgula	
Comma operator	Operador vírgula	
Command	Comando	
Command Editor	Editor de comandos	
Command editor window	Janela do editor de comandos	
Command failed	Comando falhou	
Command history	Histórico de comando	
Command is running...	Comando rodando...	
Command status	Status do comando	
Command Warnings	Avisos do comando	
Command-line Diff	Linha de comando de comparação	
Commands	Comandos	
Comment	Comentário	
Comment above this property.	Comente em cima desta propriedade.	
Comment in SGML declaration	Comentário em declaração SGML	
Comment List	Lista de comentários	
Comment Node Type	Tipo de nó de comentário	
Comment Text	Texto de comentário	
Commit Action	Ação Submeter	
Commit All	Submeter todos	
Commit All Files	Submeter todos os arquivos	
Commit Files...	Submeter arquivos...	
Commit Message	Submeter mensagem	
Commit Option	Submeter opção	
Commit to revision (-r):	Submeter a revisão (-r):	
Commit...	Submeter	
Committing	Submetendo	
Committing All Files	Submetendo todos os arquivos	
Committing Changes	Submetendo alterações	
Committing Files	Submetendo arquivos	
Common Name	Nome comum	
Commons Logging Integration	Integração Commons Logging	
Communication Port	Porta de comunicação	
Communication protocol	Protocolo de comunicação	
Compatibility APIs	APIs de compatibilidade	
Compatibility mode	Modo de compatibilidade	
Compilation Customizer	Personalizador de compilação	
Compile	Compilar	
Compile Classpath	Compilar classpath	
Compile File	Compilar arquivo	
Compile Package	Compilar pacote	
Compile Tests	Compilar testes	
Compile-time Libraries	Bibliotecas de tempo de compilação	
Compile-time Libraties Table	Tabela de bibliotecas de tempo de compilação	
Compile-time Test Libraries	Bibliotecas de tempo de compilação de teste	
Compiled Sources	Códigos-fonte compilados	
Compiled Tests	Testes compilados	
Compiler Options	Opções do compilador	
Compiling Classes	Compilando classes	
Compiling generated classes...	Compilando classes geradas...	
Compiling Sources	Compilando códigos-fonte	
Compiling sources panel	Compilando painel de códigos-fonte	
Compiling Tests X	Compilando testes X	
Compiling....	Compilando...	
Complete	Completo	
Completed	Concluído	
Completion Window	Janela de conclusão	
Component	Componente	
Component Inspector	Inspetor de componente	
Component Palette	Paleta de componentes	
Component tree	Árvore de componente	
Compress archive	Arquivo compactado	
Compress JAR	Compactar JAR	
Compress JAR File	Compactar arquivo JAR	
Compress WAR checkbox	Caixa de verificação Compactar WAR	
Compress WAR File	Compactar arquivo WAR	
Computing Differences...	Computando diferenças...	
Computing...	Computando	
Concurrency Group...	Grupo de concorrência...	
Condition	Condição	
Condition List	Lista de condições	
Conditional Breakpoint	Ponto de interrupção condicional	
Conditional Section Customizer	Personalizador da seção condicional	
Conditional Section Node Type	Tipo de nó de seção condicional	
Conditionally Enabled (use CookieAction)	Habilitado condicionalmente (usar CookieAction)	
Conditions	Condições	
Confidential	Confidencial	
Confidentiality	Confiabilidade	
Configuration	Configuração	
Configuration File	Arquivo de configuração	
Configuration Files Browse Button	Botão Procurar arquivos de configuração	
Configuration Files Folder	Pasta de arquivos de configuração	
Configuration Files Location	Localização de arquivos de configuração	
Configuration libraries	Bibliotecas de configuração	
Configurations	Configurações	
Configurations Removed	Configurações removidas	
Configure Application...	Configurar aplicativo...	
Configure Filter Deployment	Configurar deployment do filtro	
Configure Handlers...	Configurar manipuladores...	
Configure JDBC Connection Pool	Configurar pool de conexão JDBC	
Configure Listener Deployment	Configurar deployment do interpretador	
Configure Message Security Bindings	Configurar ligações de segurança de mensagens	
Configure Proxy...	Configurar proxy...	
Configure Public Packages...	Configurar pacotes públicos...	
Configure Servlet Deployment	Configurar deployment do servlet	
Configure the Platform	Configurar plataforma	
Confirm Changes	Confirmar alterações	
Confirm Changes Panel	Painel de confirmação de alterações	
Confirm Delete	Confirmar exclusão	
Confirm Deletion	Confirmar exclusão	
Confirm dialog and merge	Caixa de diálogo de confirmação e mesclagem	
Confirm Disable Category	Confirmar categoria desativada	
Confirm Enterprise Bean Deletion	Confirmar exclusão de Enterprise Bean	
Confirm Field Deletion	Confirmar exclusão de campo	
Confirm File Delete	Confirmar exclusão de arquivo	
Confirm Fix	Confirmar correção	
Confirm Import Settings	Confirmar importação das configurações	
Confirm Link Deletion	Confirmar exclusão de link	
Confirm Multiple Object Conversion	Confirmar conversão múltipla de objetos	
Confirm Multiple Object Deletion	Confirmar exclusão múltipla de objetos	
Confirm Object Conversion	Confirmar conversão de obejtos	
Confirm Object Deletion	Confirmar exclusão de objetos	
Confirm overwrite	Confirmar substituição	
Confirm Package Deletion	Confirmar exclusão do pacote	
Confirm Palette Category Removal	Confirmar exclusão de categoria da Paleta	
Confirm Palette Content Removal	Confirmar exclusão do conteúdo da Paleta	
Confirm Palette Item Removal	Confirmar exclusão de item da Paleta	
Confirm Password	Confirmar senha	
Confirm Rollback	Confirmar Desfazer	
Confirm settings and branch	Confirmar configurações e branch	
Confirm settings and commit	Confirmar configurações e submeter	
Confirm settings and tag	Confirmar configurações e tag	
Confirm Web Service Deletion	Confirmar exclusão do serviço Web	
Confirmation	Confirmação	
Confirmation required	É necessária confirmação	
Conflict	Conflito	
Conflict Resolver Component	Componente Resolvedor de conflitos	
Connect ...	Conectar...	
Connect As ...	Conectar como...	
Connect directly to server	Conectar diretamente ao servidor	
